transaction_id,sender_id,receiver_id,transaction_amount,timestamp,transaction_type,label
T0002999,ACC_0438,ACC_0134,71.01,2025-01-25 23:48:00,payment,0
T0003275,ACC_0365,ACC_0376,54.12,2025-01-26 00:25:00,withdrawal,0
T0002120,ACC_0421,ACC_0170,56.32,2025-01-26 00:40:00,payment,0
T0001639,ACC_0005,ACC_0151,92.44,2025-01-26 00:58:00,transfer,0
T0002404,ACC_0076,ACC_0003,24.03,2025-01-26 01:00:00,transfer,0
T0001445,ACC_0347,ACC_0251,306.77,2025-01-26 02:05:00,payment,0
T0002129,ACC_0180,ACC_0054,419.33,2025-01-26 03:13:00,transfer,0
T0004022,ACC_0464,ACC_0251,248.54,2025-01-26 03:18:00,transfer,0
T0002131,ACC_0318,ACC_0480,315.01,2025-01-26 03:47:00,transfer,0
T0004529,ACC_0344,ACC_0131,37.5,2025-01-26 03:52:00,payment,0
T0003295,ACC_0492,ACC_0390,107.43,2025-01-26 04:05:00,payment,0
T0005179,ACC_0178,ACC_0100,217.99,2025-01-26 04:13:00,transfer,0
T0003023,ACC_0021,ACC_0444,217.66,2025-01-26 04:36:00,transfer,0
T0001814,ACC_0061,ACC_0201,57.61,2025-01-26 04:40:00,transfer,0
T0002594,ACC_0204,ACC_0087,20.7,2025-01-26 05:16:00,payment,0
T0002598,ACC_0417,ACC_0333,202.4,2025-01-26 06:12:00,transfer,0
T0003638,ACC_0131,ACC_0174,33.18,2025-01-26 06:20:00,payment,0
T0002141,ACC_0432,ACC_0413,93.42,2025-01-26 06:37:00,cash_out,0
T0002143,ACC_0196,ACC_0371,115.3,2025-01-26 07:11:00,transfer,0
T0002024,ACC_0340,ACC_0195,321.75,2025-01-26 07:12:00,transfer,0
T0002027,ACC_0296,ACC_0116,106.81,2025-01-26 08:06:00,transfer,0
T0001921,ACC_0110,ACC_0393,123.11,2025-01-26 08:19:00,payment,0
T0002808,ACC_0111,ACC_0465,165.78,2025-01-26 08:24:00,transfer,0
T0002028,ACC_0312,ACC_0341,101.19,2025-01-26 08:24:00,cash_out,0
T0002809,ACC_0406,ACC_0123,85.62,2025-01-26 08:37:00,transfer,0
T0002283,ACC_0134,ACC_0146,37.43,2025-01-26 08:48:00,transfer,0
T0001661,ACC_0061,ACC_0239,226.36,2025-01-26 09:02:00,payment,0
T0002437,ACC_0349,ACC_0266,152.25,2025-01-26 09:15:00,transfer,0
T0001464,ACC_0058,ACC_0148,55.89,2025-01-26 10:00:00,cash_out,0
T0004576,ACC_0018,ACC_0107,28.15,2025-01-26 10:08:00,withdrawal,0
T0002156,ACC_0044,ACC_0412,81.93,2025-01-26 10:52:00,transfer,0
T0001410,ACC_0191,ACC_0185,117.92,2025-01-26 11:00:00,transfer,0
T0001746,ACC_0463,ACC_0110,101.24,2025-01-26 11:06:00,transfer,0
T0003667,ACC_0383,ACC_0125,86.99,2025-01-26 11:10:00,withdrawal,0
T0002038,ACC_0425,ACC_0363,60.66,2025-01-26 11:24:00,transfer,0
T0004079,ACC_0451,ACC_0371,38.9,2025-01-26 11:51:00,deposit,0
T0002163,ACC_0028,ACC_0291,188.92,2025-01-26 12:51:00,transfer,0
T0001599,ACC_0341,ACC_0004,58.14,2025-01-26 12:57:00,transfer,0
T0001602,ACC_0112,ACC_0459,74.41,2025-01-26 14:06:00,payment,0
T0001940,ACC_0353,ACC_0324,86.94,2025-01-26 14:20:00,transfer,0
T0003687,ACC_0063,ACC_0106,24.28,2025-01-26 14:30:00,cash_out,0
T0003353,ACC_0390,ACC_0198,32.56,2025-01-26 14:43:00,deposit,0
T0003074,ACC_0017,ACC_0387,96.65,2025-01-26 14:48:00,payment,0
T0004100,ACC_0128,ACC_0255,28.12,2025-01-26 15:00:00,transfer,0
T0001421,ACC_0497,ACC_0400,190.14,2025-01-26 15:46:00,payment,0
T0002842,ACC_0315,ACC_0480,35.84,2025-01-26 15:46:00,transfer,0
T0004106,ACC_0174,ACC_0239,115.3,2025-01-26 15:54:00,payment,0
T0003700,ACC_0444,ACC_0321,532.43,2025-01-26 16:40:00,transfer,0
T0001850,ACC_0056,ACC_0424,226.35,2025-01-26 16:40:00,cash_out,0
T0002471,ACC_0167,ACC_0059,96.51,2025-01-26 17:45:00,cash_out,0
T0001765,ACC_0191,ACC_0292,57.47,2025-01-26 17:45:00,transfer,0
T0002064,ACC_0018,ACC_0484,47.65,2025-01-26 19:12:00,transfer,0
T0004646,ACC_0090,ACC_0086,129.17,2025-01-26 19:28:00,withdrawal,0
T0001549,ACC_0018,ACC_0212,203.08,2025-01-26 19:36:00,transfer,0
T0001489,ACC_0381,ACC_0290,236.14,2025-01-26 20:25:00,deposit,0
T0001862,ACC_0336,ACC_0424,273.19,2025-01-26 20:40:00,payment,0
T0002069,ACC_0081,ACC_0238,197.15,2025-01-26 20:42:00,payment,0
T0003729,ACC_0353,ACC_0215,117.0,2025-01-26 21:30:00,cash_out,0
T0003392,ACC_0492,ACC_0391,32.88,2025-01-26 21:52:00,payment,0
T0001555,ACC_0037,ACC_0092,63.47,2025-01-26 22:00:00,transfer,0
T0001697,ACC_0495,ACC_0254,53.84,2025-01-26 22:14:00,transfer,0
T0002334,ACC_0213,ACC_0262,18.68,2025-01-26 22:24:00,payment,0
T0001494,ACC_0078,ACC_0494,227.37,2025-01-26 22:30:00,payment,0
T0003113,ACC_0332,ACC_0145,173.82,2025-01-26 22:36:00,payment,0
T0004156,ACC_0201,ACC_0277,219.91,2025-01-26 23:24:00,cash_out,0
T0003401,ACC_0435,ACC_0026,105.33,2025-01-26 23:31:00,transfer,0
T0002079,ACC_0248,ACC_0331,125.78,2025-01-26 23:42:00,transfer,0
T0001783,ACC_0151,ACC_0081,101.65,2025-01-27 00:03:00,cash_out,0
T0002081,ACC_0282,ACC_0214,145.57,2025-01-27 00:18:00,payment,0
T0001562,ACC_0065,ACC_0320,59.64,2025-01-27 00:48:00,deposit,0
T0001389,ACC_0120,ACC_0316,171.64,2025-01-27 01:03:00,transfer,0
T0004688,ACC_0257,ACC_0289,116.39,2025-01-27 01:04:00,payment,0
T0004169,ACC_0368,ACC_0219,99.56,2025-01-27 01:21:00,payment,0
T0001632,ACC_0472,ACC_0300,408.54,2025-01-27 01:36:00,transfer,0
T0002682,ACC_0315,ACC_0467,57.06,2025-01-27 01:48:00,payment,0
T0003130,ACC_0452,ACC_0206,67.34,2025-01-27 02:00:00,deposit,0
T0002211,ACC_0184,ACC_0424,55.61,2025-01-27 02:27:00,payment,0
T0002090,ACC_0171,ACC_0073,142.73,2025-01-27 03:00:00,payment,0
T0001882,ACC_0299,ACC_0498,848.58,2025-01-27 03:20:00,cash_out,0
T0004707,ACC_0027,ACC_0384,55.82,2025-01-27 03:36:00,cash_out,0
T0003766,ACC_0418,ACC_0446,53.84,2025-01-27 03:40:00,transfer,0
T0001712,ACC_0389,ACC_0263,144.98,2025-01-27 03:44:00,transfer,0
T0001347,ACC_0066,ACC_0322,198.47,2025-01-27 04:36:00,deposit,0
T0001986,ACC_0420,ACC_0201,39.29,2025-01-27 04:54:00,withdrawal,0
T0002221,ACC_0147,ACC_0114,31.78,2025-01-27 05:17:00,transfer,0
T0002907,ACC_0492,ACC_0047,158.41,2025-01-27 05:51:00,deposit,0
T0001350,ACC_0102,ACC_0238,88.13,2025-01-27 06:00:00,transfer,0
T0001991,ACC_0166,ACC_0481,245.95,2025-01-27 06:29:00,payment,0
T0004729,ACC_0450,ACC_0211,67.53,2025-01-27 06:32:00,payment,0
T0004204,ACC_0036,ACC_0295,41.34,2025-01-27 06:36:00,withdrawal,0
T0002366,ACC_0481,ACC_0248,13.23,2025-01-27 06:56:00,withdrawal,0
T0003155,ACC_0212,ACC_0077,103.84,2025-01-27 07:00:00,transfer,0
T0002705,ACC_0268,ACC_0156,14.06,2025-01-27 07:10:00,cash_out,0
T0001515,ACC_0422,ACC_0273,29.31,2025-01-27 07:15:00,cash_out,0
T0001805,ACC_0196,ACC_0040,31.08,2025-01-27 07:45:00,payment,0
T0001723,ACC_0385,ACC_0386,48.61,2025-01-27 07:46:00,payment,0
T0001404,ACC_0479,ACC_0101,79.18,2025-01-27 07:48:00,payment,0
T0001354,ACC_0446,ACC_0087,122.74,2025-01-27 07:52:00,cash_out,0
T0002918,ACC_0479,ACC_0184,199.96,2025-01-27 08:14:00,transfer,0
T0003162,ACC_0457,ACC_0497,32.29,2025-01-27 08:24:00,withdrawal,0
T0001725,ACC_0315,ACC_0441,67.17,2025-01-27 08:30:00,cash_out,0
T0004218,ACC_0426,ACC_0377,174.43,2025-01-27 08:42:00,payment,0
T0002713,ACC_0050,ACC_0252,66.38,2025-01-27 09:02:00,transfer,0
T0001811,ACC_0104,ACC_0228,136.06,2025-01-27 09:51:00,deposit,0
T0001463,ACC_0160,ACC_0258,116.45,2025-01-27 09:58:00,transfer,0
T0003172,ACC_0383,ACC_0026,34.41,2025-01-27 10:24:00,transfer,0
T0002004,ACC_0301,ACC_0105,148.0,2025-01-27 10:36:00,transfer,0
T0004232,ACC_0240,ACC_0311,41.94,2025-01-27 10:48:00,deposit,0
T0001466,ACC_0232,ACC_0411,235.81,2025-01-27 11:16:00,payment,0
T0004238,ACC_0412,ACC_0355,6.65,2025-01-27 11:42:00,payment,0
T0001414,ACC_0087,ACC_0061,48.49,2025-01-27 12:18:00,deposit,0
T0001819,ACC_0180,ACC_0215,110.08,2025-01-27 12:39:00,transfer,0
T0002011,ACC_0300,ACC_0096,98.92,2025-01-27 12:49:00,transfer,0
T0003822,ACC_0381,ACC_0447,18.22,2025-01-27 13:00:00,transfer,0
T0003824,ACC_0374,ACC_0181,178.89,2025-01-27 13:20:00,transfer,0
T0002014,ACC_0185,ACC_0188,360.98,2025-01-27 13:46:00,payment,0
T0003483,ACC_0333,ACC_0455,50.03,2025-01-27 14:33:00,deposit,0
T0003485,ACC_0407,ACC_0490,48.95,2025-01-27 14:55:00,withdrawal,0
T0004260,ACC_0297,ACC_0058,62.33,2025-01-27 15:00:00,payment,0
T0002020,ACC_0376,ACC_0302,116.05,2025-01-27 15:40:00,transfer,0
T0002953,ACC_0349,ACC_0127,243.34,2025-01-27 15:49:00,withdrawal,0
T0001372,ACC_0099,ACC_0068,21.97,2025-01-27 16:16:00,deposit,0
T0001423,ACC_0067,ACC_0340,347.88,2025-01-27 16:21:00,transfer,0
T0002963,ACC_0499,ACC_0433,50.18,2025-01-27 17:59:00,payment,0
T0001541,ACC_0015,ACC_0461,134.18,2025-01-27 18:05:00,transfer,0
T0004281,ACC_0003,ACC_0497,46.76,2025-01-27 18:09:00,payment,0
T0003504,ACC_0238,ACC_0448,49.36,2025-01-27 18:24:00,transfer,0
T0003506,ACC_0450,ACC_0168,139.9,2025-01-27 18:46:00,deposit,0
T0001753,ACC_0213,ACC_0174,45.6,2025-01-27 18:46:00,payment,0
T0002572,ACC_0396,ACC_0446,271.63,2025-01-27 19:00:00,cash_out,0
T0002412,ACC_0494,ACC_0423,49.2,2025-01-27 19:12:00,transfer,0
T0002757,ACC_0180,ACC_0030,31.81,2025-01-27 19:18:00,cash_out,0
T0001430,ACC_0040,ACC_0340,196.39,2025-01-27 19:30:00,payment,0
T0004291,ACC_0497,ACC_0270,209.3,2025-01-27 19:39:00,transfer,0
T0001380,ACC_0074,ACC_0146,26.95,2025-01-27 20:00:00,transfer,0
T0002148,ACC_0245,ACC_0328,72.05,2025-01-27 20:24:00,cash_out,0
T0001381,ACC_0133,ACC_0087,42.49,2025-01-27 20:28:00,transfer,0
T0004297,ACC_0360,ACC_0159,472.5,2025-01-27 20:33:00,transfer,0
T0002579,ACC_0336,ACC_0323,112.9,2025-01-27 20:45:00,transfer,0
T0002037,ACC_0376,ACC_0333,48.51,2025-01-27 21:03:00,transfer,0
T0001614,ACC_0443,ACC_0287,150.38,2025-01-27 21:36:00,transfer,0
T0001847,ACC_0357,ACC_0024,147.34,2025-01-27 22:27:00,payment,0
T0001492,ACC_0391,ACC_0189,637.94,2025-01-27 22:32:00,payment,0
T0002042,ACC_0461,ACC_0305,334.8,2025-01-27 22:38:00,deposit,0
T0004852,ACC_0281,ACC_0284,40.18,2025-01-27 22:56:00,deposit,0
T0001439,ACC_0329,ACC_0259,72.86,2025-01-27 23:33:00,payment,0
T0003887,ACC_0488,ACC_0285,77.2,2025-01-27 23:50:00,transfer,0
T0001496,ACC_0419,ACC_0064,436.99,2025-01-28 00:16:00,transfer,0
T0003892,ACC_0411,ACC_0150,281.57,2025-01-28 00:40:00,withdrawal,0
T0001771,ACC_0211,ACC_0300,285.85,2025-01-28 01:22:00,payment,0
T0001772,ACC_0395,ACC_0425,106.42,2025-01-28 01:44:00,transfer,0
T0002438,ACC_0454,ACC_0422,98.16,2025-01-28 02:08:00,cash_out,0
T0004335,ACC_0390,ACC_0102,48.06,2025-01-28 02:15:00,withdrawal,0
T0002054,ACC_0236,ACC_0260,85.41,2025-01-28 02:26:00,transfer,0
T0001451,ACC_0231,ACC_0075,180.14,2025-01-28 04:57:00,withdrawal,0
T0001509,ACC_0034,ACC_0443,109.54,2025-01-28 05:54:00,transfer,0
T0004908,ACC_0005,ACC_0111,73.27,2025-01-28 06:24:00,transfer,0
T0002067,ACC_0478,ACC_0040,151.33,2025-01-28 06:33:00,transfer,0
T0002182,ACC_0277,ACC_0372,49.29,2025-01-28 06:36:00,payment,0
T0004917,ACC_0450,ACC_0351,625.87,2025-01-28 07:36:00,payment,0
T0004373,ACC_0071,ACC_0035,135.28,2025-01-28 07:57:00,deposit,0
T0002812,ACC_0462,ACC_0478,309.2,2025-01-28 08:08:00,transfer,0
T0001790,ACC_0454,ACC_0345,225.92,2025-01-28 08:20:00,transfer,0
T0001969,ACC_0107,ACC_0021,104.48,2025-01-28 08:20:00,transfer,0
T0001713,ACC_0408,ACC_0323,55.97,2025-01-28 08:39:00,deposit,0
T0001714,ACC_0185,ACC_0329,48.3,2025-01-28 09:02:00,payment,0
T0002464,ACC_0340,ACC_0398,87.71,2025-01-28 09:04:00,transfer,0
T0001715,ACC_0369,ACC_0210,137.01,2025-01-28 09:25:00,deposit,0
T0002321,ACC_0388,ACC_0031,20.46,2025-01-28 09:37:00,transfer,0
T0001645,ACC_0289,ACC_0323,716.83,2025-01-28 10:00:00,transfer,0
T0001646,ACC_0351,ACC_0462,102.61,2025-01-28 10:24:00,transfer,0
T0002324,ACC_0013,ACC_0315,77.94,2025-01-28 10:28:00,payment,0
T0002197,ACC_0298,ACC_0365,83.09,2025-01-28 11:06:00,transfer,0
T0004394,ACC_0272,ACC_0253,48.78,2025-01-28 11:06:00,deposit,0
T0003297,ACC_0488,ACC_0407,35.1,2025-01-28 11:24:00,payment,0
T0003597,ACC_0119,ACC_0446,21.16,2025-01-28 11:27:00,payment,0
T0003961,ACC_0210,ACC_0279,51.18,2025-01-28 12:10:00,transfer,0
T0002201,ACC_0248,ACC_0324,83.47,2025-01-28 12:18:00,deposit,0
T0001651,ACC_0391,ACC_0479,37.5,2025-01-28 12:24:00,cash_out,0
T0001888,ACC_0371,ACC_0029,78.78,2025-01-28 12:48:00,transfer,0
T0002644,ACC_0067,ACC_0379,80.98,2025-01-28 13:00:00,cash_out,0
T0001653,ACC_0358,ACC_0357,244.91,2025-01-28 13:12:00,cash_out,0
T0004960,ACC_0011,ACC_0168,48.28,2025-01-28 13:20:00,cash_out,0
T0003971,ACC_0394,ACC_0408,205.01,2025-01-28 13:50:00,cash_out,0
T0002091,ACC_0281,ACC_0482,129.25,2025-01-28 14:09:00,transfer,0
T0003057,ACC_0276,ACC_0337,132.94,2025-01-28 14:21:00,deposit,0
T0003613,ACC_0219,ACC_0073,37.88,2025-01-28 14:23:00,cash_out,0
T0003059,ACC_0008,ACC_0051,57.35,2025-01-28 14:47:00,transfer,0
T0003978,ACC_0274,ACC_0427,74.17,2025-01-28 15:00:00,transfer,0
T0003618,ACC_0314,ACC_0051,46.08,2025-01-28 15:18:00,payment,0
T0004422,ACC_0302,ACC_0332,207.37,2025-01-28 15:18:00,transfer,0
T0003620,ACC_0365,ACC_0163,53.84,2025-01-28 15:40:00,payment,0
T0002491,ACC_0007,ACC_0480,52.57,2025-01-28 16:16:00,payment,0
T0004430,ACC_0325,ACC_0114,107.41,2025-01-28 16:30:00,payment,0
T0002492,ACC_0053,ACC_0166,140.93,2025-01-28 16:32:00,payment,0
T0001375,ACC_0000,ACC_0370,167.63,2025-01-28 16:35:00,payment,0
T0002496,ACC_0441,ACC_0397,68.19,2025-01-28 17:36:00,deposit,0
T0004440,ACC_0481,ACC_0402,51.32,2025-01-28 18:00:00,transfer,0
T0003077,ACC_0035,ACC_0245,474.38,2025-01-28 18:41:00,transfer,0
T0001905,ACC_0190,ACC_0498,72.5,2025-01-28 18:45:00,cash_out,0
T0003335,ACC_0081,ACC_0249,125.29,2025-01-28 19:00:00,transfer,0
T0002224,ACC_0353,ACC_0135,61.32,2025-01-28 19:12:00,transfer,0
T0002503,ACC_0081,ACC_0360,48.72,2025-01-28 19:28:00,payment,0
T0001669,ACC_0036,ACC_0288,246.96,2025-01-28 19:36:00,payment,0
T0004006,ACC_0006,ACC_0099,137.46,2025-01-28 19:40:00,transfer,0
T0004008,ACC_0036,ACC_0414,73.67,2025-01-28 20:00:00,deposit,0
T0001671,ACC_0298,ACC_0457,295.89,2025-01-28 20:24:00,transfer,0
T0004011,ACC_0368,ACC_0402,122.72,2025-01-28 20:30:00,withdrawal,0
T0001384,ACC_0064,ACC_0002,24.98,2025-01-28 20:56:00,payment,0
T0001912,ACC_0186,ACC_0286,131.68,2025-01-28 21:12:00,cash_out,0
T0001488,ACC_0481,ACC_0340,88.49,2025-01-28 21:36:00,payment,0
T0004019,ACC_0148,ACC_0298,125.92,2025-01-28 21:50:00,payment,0
T0003657,ACC_0336,ACC_0080,83.75,2025-01-28 22:27:00,payment,0
T0002235,ACC_0406,ACC_0059,68.08,2025-01-28 22:30:00,payment,0
T0004024,ACC_0285,ACC_0499,107.11,2025-01-28 22:40:00,cash_out,0
T0004026,ACC_0190,ACC_0447,74.7,2025-01-28 23:00:00,withdrawal,0
T0003355,ACC_0425,ACC_0064,144.05,2025-01-28 23:00:00,transfer,0
T0003661,ACC_0095,ACC_0303,85.81,2025-01-28 23:11:00,transfer,0
T0004030,ACC_0007,ACC_0060,111.99,2025-01-28 23:40:00,transfer,0
T0003666,ACC_0228,ACC_0225,155.47,2025-01-29 00:06:00,deposit,0
T0003363,ACC_0148,ACC_0492,106.15,2025-01-29 00:36:00,transfer,0
T0001495,ACC_0231,ACC_0489,85.81,2025-01-29 00:45:00,transfer,0
T0002692,ACC_0253,ACC_0221,215.62,2025-01-29 01:00:00,cash_out,0
T0003673,ACC_0021,ACC_0338,410.25,2025-01-29 01:23:00,transfer,0
T0001757,ACC_0468,ACC_0316,149.06,2025-01-29 01:31:00,payment,0
T0003111,ACC_0279,ACC_0284,74.91,2025-01-29 02:03:00,cash_out,0
T0002697,ACC_0386,ACC_0486,56.57,2025-01-29 02:15:00,transfer,0
T0001759,ACC_0418,ACC_0267,68.98,2025-01-29 02:17:00,payment,0
T0002529,ACC_0152,ACC_0308,72.22,2025-01-29 02:24:00,transfer,0
T0001927,ACC_0130,ACC_0488,21.56,2025-01-29 02:27:00,transfer,0
T0003375,ACC_0410,ACC_0233,59.22,2025-01-29 03:00:00,deposit,0
T0002894,ACC_0386,ACC_0443,96.99,2025-01-29 03:16:00,transfer,0
T0002384,ACC_0471,ACC_0284,767.41,2025-01-29 03:28:00,cash_out,0
T0003119,ACC_0087,ACC_0470,56.24,2025-01-29 03:47:00,transfer,0
T0001504,ACC_0404,ACC_0118,129.22,2025-01-29 04:48:00,payment,0
T0005076,ACC_0245,ACC_0206,18.46,2025-01-29 04:48:00,transfer,0
T0002256,ACC_0331,ACC_0461,39.95,2025-01-29 04:48:00,transfer,0
T0005078,ACC_0180,ACC_0338,117.99,2025-01-29 05:04:00,payment,0
T0001936,ACC_0053,ACC_0111,270.05,2025-01-29 05:36:00,payment,0
T0005087,ACC_0287,ACC_0459,23.89,2025-01-29 06:16:00,payment,0
T0002394,ACC_0214,ACC_0253,31.86,2025-01-29 06:18:00,transfer,0
T0001939,ACC_0277,ACC_0005,20.58,2025-01-29 06:39:00,withdrawal,0
T0005091,ACC_0282,ACC_0373,38.52,2025-01-29 06:48:00,cash_out,0
T0003395,ACC_0338,ACC_0245,74.36,2025-01-29 07:00:00,cash_out,0
T0003705,ACC_0207,ACC_0324,209.25,2025-01-29 07:15:00,transfer,0
T0003398,ACC_0196,ACC_0161,272.48,2025-01-29 07:36:00,transfer,0
T0005103,ACC_0108,ACC_0281,61.29,2025-01-29 08:24:00,payment,0
T0004541,ACC_0406,ACC_0007,87.95,2025-01-29 09:09:00,payment,0
T0005111,ACC_0079,ACC_0455,161.43,2025-01-29 09:28:00,payment,0
T0002558,ACC_0013,ACC_0028,12.08,2025-01-29 10:08:00,payment,0
T0003722,ACC_0494,ACC_0056,282.24,2025-01-29 10:22:00,deposit,0
T0003723,ACC_0051,ACC_0429,371.67,2025-01-29 10:33:00,deposit,0
T0003416,ACC_0137,ACC_0470,297.9,2025-01-29 11:12:00,payment,0
T0005124,ACC_0115,ACC_0052,49.06,2025-01-29 11:12:00,cash_out,0
T0003154,ACC_0335,ACC_0220,22.69,2025-01-29 11:22:00,deposit,0
T0002929,ACC_0244,ACC_0381,261.52,2025-01-29 11:26:00,payment,0
T0004559,ACC_0335,ACC_0075,183.45,2025-01-29 11:51:00,withdrawal,0
T0004108,ACC_0069,ACC_0265,86.02,2025-01-29 12:40:00,transfer,0
T0002568,ACC_0132,ACC_0223,50.81,2025-01-29 12:48:00,payment,0
T0001581,ACC_0180,ACC_0148,185.54,2025-01-29 13:06:00,transfer,0
T0001958,ACC_0453,ACC_0191,35.52,2025-01-29 13:18:00,payment,0
T0003427,ACC_0017,ACC_0112,253.49,2025-01-29 13:24:00,payment,0
T0001582,ACC_0352,ACC_0256,91.51,2025-01-29 13:32:00,payment,0
T0001419,ACC_0413,ACC_0256,57.88,2025-01-29 13:51:00,transfer,0
T0001583,ACC_0086,ACC_0305,87.88,2025-01-29 13:58:00,transfer,0
T0001960,ACC_0472,ACC_0397,35.67,2025-01-29 14:00:00,withdrawal,0
T0005150,ACC_0495,ACC_0308,61.58,2025-01-29 14:40:00,transfer,0
T0005151,ACC_0499,ACC_0181,209.8,2025-01-29 14:48:00,transfer,0
T0004125,ACC_0289,ACC_0349,810.05,2025-01-29 15:30:00,payment,0
T0004588,ACC_0004,ACC_0436,68.5,2025-01-29 16:12:00,payment,0
T0002950,ACC_0379,ACC_0157,41.07,2025-01-29 16:20:00,withdrawal,0
T0004134,ACC_0491,ACC_0372,110.92,2025-01-29 17:00:00,cash_out,0
T0002586,ACC_0308,ACC_0485,60.95,2025-01-29 17:36:00,transfer,0
T0001427,ACC_0484,ACC_0204,82.62,2025-01-29 17:43:00,transfer,0
T0002759,ACC_0181,ACC_0475,100.61,2025-01-29 17:45:00,payment,0
T0003450,ACC_0235,ACC_0279,61.95,2025-01-29 18:00:00,payment,0
T0002588,ACC_0141,ACC_0312,129.0,2025-01-29 18:08:00,transfer,0
T0002960,ACC_0495,ACC_0174,136.52,2025-01-29 18:40:00,payment,0
T0003454,ACC_0148,ACC_0281,92.65,2025-01-29 18:48:00,withdrawal,0
T0002592,ACC_0458,ACC_0137,78.99,2025-01-29 19:12:00,deposit,0
T0002305,ACC_0436,ACC_0301,38.12,2025-01-29 19:30:00,transfer,0
T0001729,ACC_0404,ACC_0283,303.71,2025-01-29 19:36:00,transfer,0
T0003775,ACC_0337,ACC_0017,72.7,2025-01-29 20:05:00,cash_out,0
T0001731,ACC_0434,ACC_0098,49.05,2025-01-29 20:24:00,payment,0
T0002309,ACC_0053,ACC_0122,212.92,2025-01-29 20:42:00,transfer,0
T0002446,ACC_0259,ACC_0174,89.79,2025-01-29 21:02:00,transfer,0
T0002311,ACC_0379,ACC_0113,288.35,2025-01-29 21:18:00,transfer,0
T0004623,ACC_0234,ACC_0216,24.81,2025-01-29 21:27:00,transfer,0
T0001435,ACC_0191,ACC_0497,26.79,2025-01-29 21:35:00,cash_out,0
T0001735,ACC_0125,ACC_0259,210.04,2025-01-29 22:00:00,deposit,0
T0003786,ACC_0084,ACC_0415,693.03,2025-01-29 22:06:00,withdrawal,0
T0001603,ACC_0277,ACC_0021,24.67,2025-01-29 22:38:00,transfer,0
T0001604,ACC_0308,ACC_0476,247.6,2025-01-29 23:04:00,transfer,0
T0001896,ACC_0303,ACC_0352,119.19,2025-01-29 23:12:00,transfer,0
T0002982,ACC_0281,ACC_0030,650.94,2025-01-29 23:48:00,transfer,0
T0001607,ACC_0049,ACC_0232,30.04,2025-01-30 00:22:00,payment,0
T0004643,ACC_0060,ACC_0273,73.88,2025-01-30 00:27:00,deposit,0
T0004180,ACC_0142,ACC_0082,48.65,2025-01-30 00:40:00,transfer,0
T0004648,ACC_0326,ACC_0352,60.18,2025-01-30 01:12:00,cash_out,0
T0002092,ACC_0441,ACC_0225,78.98,2025-01-30 01:20:00,payment,0
T0001610,ACC_0080,ACC_0289,73.79,2025-01-30 01:40:00,transfer,0
T0002205,ACC_0023,ACC_0352,101.73,2025-01-30 02:15:00,payment,0
T0002993,ACC_0382,ACC_0454,249.56,2025-01-30 02:22:00,cash_out,0
T0004656,ACC_0129,ACC_0240,101.24,2025-01-30 02:24:00,cash_out,0
T0001552,ACC_0147,ACC_0456,637.01,2025-01-30 02:24:00,payment,0
T0001996,ACC_0274,ACC_0148,90.99,2025-01-30 02:36:00,transfer,0
T0003495,ACC_0353,ACC_0426,271.39,2025-01-30 03:00:00,transfer,0
T0003813,ACC_0349,ACC_0283,89.57,2025-01-30 03:03:00,transfer,0
T0001678,ACC_0321,ACC_0402,182.49,2025-01-30 03:10:00,cash_out,0
T0003500,ACC_0431,ACC_0252,198.79,2025-01-30 04:00:00,payment,0
T0002801,ACC_0394,ACC_0465,293.72,2025-01-30 04:15:00,transfer,0
T0003234,ACC_0341,ACC_0033,356.74,2025-01-30 04:42:00,cash_out,0
T0003004,ACC_0485,ACC_0211,263.62,2025-01-30 04:56:00,payment,0
T0001834,ACC_0108,ACC_0066,66.88,2025-01-30 07:02:00,deposit,0
T0003015,ACC_0028,ACC_0289,205.6,2025-01-30 07:30:00,payment,0
T0001624,ACC_0139,ACC_0471,27.0,2025-01-30 07:44:00,transfer,0
T0004693,ACC_0361,ACC_0025,75.45,2025-01-30 07:57:00,transfer,0
T0003249,ACC_0364,ACC_0097,656.38,2025-01-30 07:57:00,transfer,0
T0002816,ACC_0075,ACC_0028,62.44,2025-01-30 08:00:00,withdrawal,0
T0003840,ACC_0212,ACC_0055,46.76,2025-01-30 08:00:00,transfer,0
T0003250,ACC_0145,ACC_0414,292.72,2025-01-30 08:10:00,payment,0
T0004225,ACC_0456,ACC_0006,314.85,2025-01-30 08:10:00,payment,0
T0002641,ACC_0094,ACC_0160,72.53,2025-01-30 08:16:00,deposit,0
T0004697,ACC_0217,ACC_0453,160.29,2025-01-30 08:33:00,transfer,0
T0003523,ACC_0095,ACC_0261,204.65,2025-01-30 08:36:00,withdrawal,0
T0001626,ACC_0349,ACC_0072,73.51,2025-01-30 08:36:00,transfer,0
T0004703,ACC_0477,ACC_0341,55.46,2025-01-30 09:27:00,cash_out,0
T0003529,ACC_0180,ACC_0213,143.14,2025-01-30 09:48:00,deposit,0
T0004236,ACC_0323,ACC_0497,128.83,2025-01-30 10:00:00,transfer,0
T0004710,ACC_0303,ACC_0103,63.59,2025-01-30 10:30:00,transfer,0
T0003030,ACC_0316,ACC_0082,80.43,2025-01-30 11:00:00,transfer,0
T0001573,ACC_0263,ACC_0436,354.78,2025-01-30 11:51:00,deposit,0
