account_id,out_degree,in_degree,out_volume,in_volume,avg_out_amount,avg_in_amount,unique_receivers,unique_senders,fraud_out_ratio,fraud_in_ratio,pagerank,cycle_participation,flow_imbalance,tx_velocity_per_hour,burst_score,max_hourly_count,dormancy_ratio,activity_concentration,near_threshold_ratio,round_number_ratio,amount_variance_ratio,structuring_score,tx_count_1h_max,tx_count_6h_max,tx_count_24h_max,volume_1h_max,volume_6h_max,volume_24h_max,unique_counterparties_1h_max,unique_counterparties_6h_max,unique_counterparties_24h_max
ACC_0174,23,15,4127.96,1580.31,179.47652173913045,105.354,14,15,0.5217391304347826,0.0,0.0020364553317565016,1352,0.44630860137932105,0.020102806457585724,2.526315789473684,3,0.9830687830687831,0.14309210526315785,0.0,0.0,0.4810263388281548,0.09620526776563097,4,4,5,1511.2199999999998,1511.2199999999998,1511.2199999999998,3,3,4
ACC_0175,5,10,345.35,888.43,69.07000000000001,88.84299999999999,5,10,0.0,0.0,0.0016616556842615456,455,-0.44017572014102857,0.007557436517533253,1.0,1,0.9924395161290323,0.0,0.0,0.0,0.6711864911657645,0.1342372982331529,1,1,2,285.83,285.83,375.23,1,1,2
ACC_0176,13,9,1375.64,755.72,105.81846153846155,83.9688888888889,13,9,0.0,0.0,0.0011147227255909322,523,0.29085654230026436,0.012094889909013442,1.0,1,0.9878987898789879,0.0,0.0,0.0,0.6140611540994061,0.12281223081988123,1,2,3,233.48,233.48,392.52,1,2,3
ACC_0177,10,8,1030.31,1153.6100000000001,103.03099999999999,144.20125000000002,10,8,0.0,0.0,0.001486445081127602,689,-0.056458112018496834,0.00994072383196495,1.0,1,0.9900552486187846,0.0,0.0,0.0,0.6065899913015427,0.12131799826030853,1,1,2,309.0,309.0,400.62,1,1,2
ACC_0178,10,12,1703.35,1612.8999999999999,170.33499999999998,134.40833333333333,10,12,0.0,0.0,0.001908367065977079,1139,0.027274783264146944,0.012526690391459075,1.0,1,0.9874715261958997,0.0,0.0,0.0,0.5427314167998412,0.10854628335996824,1,2,3,553.44,553.44,553.44,1,2,3
ACC_0179,11,11,1213.05,1273.9299999999998,110.27727272727272,115.81181818181817,11,11,0.0,0.0,0.0017226313915129229,1117,-0.024479489179549133,0.010524805051906424,1.909090909090909,2,0.9899521531100478,0.04329004329004334,0.0,0.0,0.5296943033649375,0.10593886067298751,2,2,2,377.13,377.13,377.13,2,2,2
ACC_0180,16,7,2012.01,1756.48,125.750625,250.9257142857143,16,7,0.0,0.0,0.0011746112423798225,792,0.06780699962035773,0.010333363285110971,1.0,1,0.9896629213483146,0.0,0.0,0.0,0.5786153485765134,0.11572306971530269,1,2,3,729.18,729.18,729.18,1,2,3
ACC_0181,15,11,1717.22,2199.1499999999996,114.48133333333334,199.92272727272723,15,11,0.0,0.0,0.0012816238604777077,805,-0.12305527822927075,0.012488492174678782,1.0,1,0.9875060067275349,0.0,0.0,0.0,0.5854213433155434,0.11708426866310868,1,2,2,571.28,707.0,707.0,1,2,2
ACC_0182,2,11,178.78,1135.58,89.39,103.23454545454545,2,10,0.0,0.0,0.0014091182545606308,280,-0.7279588544939899,0.013343141112270559,1.0,1,0.9866529774127311,0.0,0.0,0.0,0.6412482066254485,0.1282496413250897,1,2,3,266.36,266.36,376.85,1,2,3
ACC_0183,15,12,1923.54,1604.25,128.236,133.6875,15,12,0.0,0.0,0.0022448758649699163,1124,0.09050708800668263,0.011724093011137889,1.0,1,0.9882710686359687,0.0,0.0,0.0,0.5596693128929996,0.11193386257859993,1,2,3,383.38,383.38,451.87,1,2,3
ACC_0184,10,11,1200.72,1130.65,120.072,102.78636363636365,9,10,0.0,0.0,0.0021128260250490565,471,0.030055289379077275,0.016776289510824702,1.0,1,0.9832134292565947,0.0,0.0,0.0,0.5748039560436946,0.11496079120873892,1,2,2,350.55,350.55,350.55,1,2,2
ACC_0185,12,13,1335.37,1543.6599999999999,111.28083333333332,118.74307692307691,12,13,0.0,0.0,0.0020480690035258723,999,-0.07234728363347256,0.011030060591799519,1.92,2,0.9894086496028244,0.03833333333333341,0.0,0.0,0.5200108597213641,0.10400217194427282,2,3,3,360.98,360.98,409.28000000000003,2,3,3
ACC_0186,17,14,6995.68,6216.200000000001,411.5105882352941,444.0142857142858,11,7,0.5294117647058824,0.6428571428571429,0.0022110695633963625,432,0.05899841657655152,0.016768691230695718,2.129032258064516,3,0.9880952380952381,0.19501466275659818,0.0,0.0,0.45339861289776034,0.09067972257955208,5,5,5,4636.84,4636.84,4636.84,3,3,3
ACC_0187,15,11,1777.29,779.29,118.486,70.84454545454545,15,11,0.0,0.0,0.001793451391223197,1255,0.3903652535794289,0.013022789882294014,1.0,1,0.9869739478957916,0.0,0.0,0.0,0.6005401048794081,0.12010802097588164,2,2,3,296.86,296.86,367.19,2,2,3
ACC_0188,11,11,787.7900000000002,1659.5,71.61727272727275,150.86363636363637,11,11,0.0,0.0,0.0014992722412440766,907,-0.3561939941716911,0.016996072877100366,1.0,1,0.9829984544049459,0.0,0.0,0.0,0.6711224159034659,0.1342244831806932,2,2,3,360.98,360.98,421.52,2,2,3
ACC_0189,13,5,1407.4499999999998,1310.64,108.2653846153846,262.12800000000004,13,5,0.0,0.0,0.0007739841565197589,346,0.03561692217683872,0.00989482170997178,1.0,1,0.9901044529961517,0.0,0.0,0.0,0.5874008903876321,0.11748017807752642,2,2,5,637.94,637.94,637.94,2,2,5
ACC_0190,12,7,2002.61,1196.71,166.88416666666666,170.95857142857145,12,7,0.0,0.0,0.0012718968758094742,501,0.25189727817082413,0.00872901017618818,1.0,1,0.9912683823529411,0.0,0.0,0.0,0.5428277639843213,0.10856555279686426,1,2,2,553.44,553.44,553.44,1,2,2
ACC_0191,8,9,990.38,608.33,123.7975,67.59222222222223,8,9,0.0,0.0,0.0014838619675482724,446,0.23897392272370238,0.008255766895993525,1.0,1,0.9917435648372996,0.0,0.0,0.0,0.5591082320359858,0.11182164640719716,1,2,3,363.4,363.4,363.4,1,2,3
ACC_0192,8,6,1035.6599999999999,983.54,129.45749999999998,163.92333333333332,8,6,0.0,0.0,0.001035531311886895,233,0.025812202852487014,0.005914243469689503,1.0,1,0.9940853400929447,0.0,0.0,0.0,0.5150744077748655,0.1030148815549731,1,1,2,506.33,506.33,572.13,1,1,2
ACC_0193,13,15,3130.06,3090.56,240.77384615384614,206.03733333333332,10,9,0.3076923076923077,0.4666666666666667,0.0028678165843385416,636,0.00634984937191735,0.014156189962587213,3.142857142857143,4,0.988872028325746,0.18506493506493513,0.0,0.0,0.47741235562848183,0.09548247112569637,4,4,4,2101.79,2101.79,2256.56,2,3,3
ACC_0194,8,9,637.51,742.81,79.68875,82.53444444444443,8,9,0.0,0.0,0.0011833248473323951,535,-0.07628665816566962,0.013299086013794542,1.0,1,0.986697965571205,0.0,0.0,0.0,0.6104654934175884,0.12209309868351768,1,2,3,211.92,321.99,382.65,1,2,3
ACC_0195,12,10,873.3499999999999,1528.66,72.77916666666665,152.866,12,10,0.0,0.0,0.001500259051758618,881,-0.2728173488025745,0.013950391562126801,1.0,1,0.9860494610019024,0.0,0.0,0.0,0.6289905338019186,0.12579810676038372,1,2,3,321.75,321.75,567.33,1,2,3
ACC_0196,9,10,1036.29,706.8100000000001,115.14333333333333,70.68100000000001,9,10,0.0,0.0,0.001441653665708653,544,0.18901956284671548,0.010101457622613087,1.0,1,0.9898936170212767,0.0,0.0,0.0,0.5888461251759826,0.11776922503519652,1,2,2,272.48,272.48,272.48,1,2,2
ACC_0197,5,6,542.7700000000001,612.4399999999999,108.55400000000002,102.07333333333332,5,6,0.0,0.0,0.0010899870899856612,196,-0.060309380977828064,0.006462098811365461,1.0,1,0.9935370152761457,0.0,0.0,0.0,0.5659098994985708,0.11318197989971418,1,2,2,247.68,247.68,357.69,1,2,2
ACC_0198,7,14,941.25,1092.59,134.46428571428572,78.04214285714285,6,14,0.0,0.0,0.0023629473512073416,772,-0.07441096644733894,0.010109682026429596,1.0,1,0.9898892633606162,0.0,0.0,0.0,0.5714013225536413,0.11428026451072826,2,2,4,256.62,256.62,375.56,2,2,4
ACC_0199,11,5,1080.65,1098.2900000000002,98.2409090909091,219.65800000000004,11,5,0.0,0.0,0.0010414309801255086,486,-0.008095679550570067,0.007474889044615744,1.0,1,0.9925233644859813,0.0,0.0,0.0,0.5644117725731493,0.11288235451462987,1,1,3,470.69,470.69,470.69,1,1,3
ACC_0200,20,15,3442.01,1830.3900000000003,172.1005,122.02600000000002,14,13,0.45,0.2,0.0028480446910515165,776,0.3056710416502813,0.014611846728685839,3.857142857142857,5,0.9887265135699373,0.20952380952380956,0.0,0.0,0.5851758926229959,0.11703517852459917,5,5,5,1360.0200000000002,1360.0200000000002,1360.0200000000002,3,3,3
ACC_0201,10,13,1173.87,1231.69,117.38699999999999,94.74538461538462,10,12,0.0,0.0,0.0021263919238308903,383,-0.024035983305242776,0.011590989265736028,1.9130434782608696,2,0.9889112903225806,0.041501976284585046,0.0,0.0,0.5879253046417429,0.11758506092834858,2,2,3,278.2,278.2,278.2,2,2,3
ACC_0202,13,20,3027.63,3409.76,232.8946153846154,170.488,11,14,0.23076923076923078,0.4,0.0038190139941189825,473,-0.05936101432403606,0.014318877052914758,4.090909090909091,5,0.98828125,0.1683501683501684,0.0,0.0,0.5419797922058218,0.10839595844116437,5,5,5,1443.6499999999999,1443.6499999999999,1443.6499999999999,2,2,3
ACC_0203,19,14,4829.1,4451.43,254.16315789473686,317.9592857142857,17,11,0.15789473684210525,0.2857142857142857,0.002784769925443171,842,0.04069487410736165,0.016525063012235223,1.696969696969697,2,0.9859719438877755,0.12445887445887445,0.0,0.0,0.4272427313441933,0.08544854626883867,3,3,4,3119.9800000000005,3119.9800000000005,3193.6100000000006,3,3,4
ACC_0204,11,10,1485.18,1156.03,135.01636363636365,115.603,11,10,0.0,0.0,0.0014260085391442242,503,0.12462091238438211,0.010496763497921474,1.0,1,0.9895,0.0,0.0,0.0,0.606692469113634,0.1213384938227268,1,2,3,458.21,458.21,458.21,1,2,3
ACC_0205,4,10,393.5,841.9399999999999,98.375,84.19399999999999,4,10,0.0,0.0,0.001534761217372237,168,-0.3629799909314658,0.005841933958327538,1.0,1,0.9941569282136895,0.0,0.0,0.0,0.5703929442460085,0.1140785888492017,1,1,2,248.65,248.65,281.57,1,1,2
ACC_0206,13,22,3849.52,5176.66,296.11692307692306,235.30272727272725,9,15,0.38461538461538464,0.4090909090909091,0.0033086893481915755,647,-0.14703229937786852,0.015871336366522062,2.4,3,0.9873015873015873,0.17040816326530614,0.0,0.0,0.4399965622448449,0.08799931244896898,4,6,6,2840.42,2840.42,2840.42,3,3,5
ACC_0207,12,17,2514.99,3503.49,209.58249999999998,206.0876470588235,10,10,0.25,0.5294117647058824,0.004367059277751744,383,-0.1642441280852238,0.01460246059853304,3.03448275862069,4,0.9889168765743073,0.19905956112852669,0.0,0.0,0.461000375404142,0.0922000750808284,4,4,4,2463.03,2463.03,2463.03,2,3,3
ACC_0208,13,9,1370.11,2118.59,105.39307692307692,235.3988888888889,13,9,0.0,0.0,0.0013410459552050786,481,-0.21454409952069678,0.011913142362051226,1.0,1,0.9880823401950163,0.0,0.0,0.0,0.6326580993496533,0.12653161986993067,1,2,3,814.73,814.73,814.73,1,2,3
ACC_0209,9,8,1237.42,765.9599999999999,137.4911111111111,95.74499999999999,9,8,0.0,0.0,0.0012993243217355758,219,0.23533228843137438,0.018357209704124973,1.0,1,0.9816414686825053,0.0,0.0,0.0,0.6256753448278713,0.12513506896557428,2,3,3,274.82,374.76,374.76,2,3,3
ACC_0210,16,5,1442.21,617.52,90.138125,123.50399999999999,15,5,0.0,0.0,0.0006466185804117154,330,0.4003874294184171,0.015599272033971748,1.0,1,0.9843982169390788,0.0,0.0,0.0,0.664288542821882,0.1328577085643764,1,2,2,288.19,288.19,339.28,1,2,2
ACC_0211,18,18,7525.4800000000005,8748.67,418.08222222222224,486.0372222222222,14,11,0.2777777777777778,0.5,0.002959864993998036,730,-0.07516152917352045,0.01595556080841508,1.6666666666666667,2,0.9867021276595744,0.13333333333333333,0.0,0.0,0.3020516489620812,0.06041032979241624,4,4,4,10475.119999999999,10475.119999999999,10475.119999999999,3,3,4
ACC_0212,14,9,1756.2700000000002,923.8299999999999,125.44785714285716,102.64777777777778,14,9,0.0,0.0,0.001365704857463466,607,0.31060035073202275,0.014223284960422165,1.0,1,0.9857761286332715,0.0,0.0,0.0,0.6164468634960663,0.12328937269921325,2,2,3,328.83,344.11,344.11,2,2,3
ACC_0213,14,16,2386.8800000000006,3471.36,170.4914285714286,216.96,13,13,0.14285714285714285,0.3125,0.002140302919271154,727,-0.185120445730825,0.015355479346880278,2.6999999999999997,3,0.9861751152073732,0.09382716049382722,0.0,0.0,0.45466433510678006,0.09093286702135601,3,3,3,1703.42,1703.42,1703.42,2,2,3
ACC_0214,12,9,1330.34,1296.19,110.86166666666666,144.0211111111111,12,9,0.0,0.0,0.0013874143560138115,421,0.013001945532649484,0.016172506738544475,1.0,1,0.9838212634822804,0.0,0.0,0.0,0.5388882935775215,0.10777765871550432,1,2,3,372.0,437.59000000000003,538.05,1,2,3
ACC_0215,8,15,1615.1399999999999,1870.6899999999996,201.89249999999998,124.71266666666664,8,15,0.0,0.0,0.0019176722474898973,471,-0.07331109090209983,0.010291134709461879,1.0,1,0.9897045658012533,0.0,0.0,0.0,0.5900090405598372,0.11800180811196744,1,2,3,500.07,500.07,500.07,1,2,3
ACC_0216,9,18,1147.66,2499.67,127.51777777777778,138.87055555555557,9,17,0.0,0.0,0.0025592212504687126,557,-0.3706848571410575,0.012910629751829005,1.0,1,0.9870875179340028,0.0,0.0,0.0,0.684381896757991,0.13687637935159822,1,2,2,408.1,408.1,503.82,1,2,2
ACC_0217,9,13,902.71,1319.4700000000003,100.30111111111111,101.49769230769233,8,13,0.0,0.0,0.001795740406699586,359,-0.18754556336486006,0.009422110552763818,1.0,1,0.9905741216795201,0.0,0.0,0.0,0.6835581376071153,0.13671162752142305,1,2,3,318.39,318.39,318.39,1,2,3
ACC_0218,11,10,1071.54,1125.4099999999999,97.41272727272727,112.54099999999998,11,10,0.0,0.0,0.0015102212410357185,417,-0.024520357768613166,0.011269520419297711,1.0,1,0.9887278582930756,0.0,0.0,0.0,0.6262366153589977,0.12524732307179953,1,1,2,290.07,290.07,292.66,1,1,2
ACC_0219,12,13,1259.98,1672.6699999999998,104.99833333333333,128.66692307692307,12,13,0.0,0.0,0.002181176301477666,452,-0.14072255468555492,0.01518341566118714,1.0,1,0.9848116646415553,0.0,0.0,0.0,0.5772076808941131,0.11544153617882263,1,2,3,308.5,308.5,469.71,1,2,3
ACC_0220,12,8,1784.9099999999999,717.78,148.74249999999998,89.7225,12,8,0.0,0.0,0.0012277589730090475,357,0.42639320091411087,0.010719454022475122,1.9000000000000001,2,0.9898123324396783,0.047368421052631504,0.0,0.0,0.5693921930792145,0.1138784386158429,2,2,3,430.06,430.06,430.06,2,2,3
ACC_0221,16,20,2563.08,2880.4700000000003,160.1925,144.0235,11,12,0.3125,0.45,0.0031901812085147717,534,-0.05830570124264814,0.015048489577527588,1.6666666666666667,2,0.9874581939799331,0.13333333333333333,0.0,0.0,0.6125196918258577,0.12250393836517155,4,4,4,839.7299999999999,839.7299999999999,839.7299999999999,2,2,2
ACC_0222,9,5,1344.67,668.8,149.4077777777778,133.76,9,5,0.0,0.0,0.0009910276805238706,191,0.3356742340321154,0.00909602806774375,1.0,1,0.99090318388564,0.0,0.0,0.0,0.5083927513864525,0.1016785502772905,2,2,2,453.99,453.99,453.99,2,2,2
ACC_0223,10,7,1398.23,808.0,139.823,115.42857142857143,9,7,0.0,0.0,0.001245480177161383,325,0.2675287707978428,0.007848749971144302,1.0,1,0.9921478060046189,0.0,0.0,0.0,0.5981355458675411,0.11962710917350823,1,2,2,281.64,293.46999999999997,296.17,1,2,2
ACC_0224,11,10,1239.4699999999998,1540.9899999999998,112.67909090909089,154.099,11,10,0.0,0.0,0.0016572416754951354,466,-0.10844248793326126,0.01061606902129954,1.0,1,0.9893832153690597,0.0,0.0,0.0,0.6405714130594947,0.12811428261189894,2,2,2,630.41,630.41,700.8499999999999,2,2,2
ACC_0225,12,10,1518.6,1645.65,126.55,164.565,11,10,0.0,0.0,0.0019622101873245754,425,-0.040151694714260465,0.013139034878165312,1.0,1,0.986857825567503,0.0,0.0,0.0,0.5430156644571704,0.10860313289143408,1,2,3,722.48,722.48,722.48,1,2,3
ACC_0226,4,16,190.95,2208.07,47.7375,138.004375,4,16,0.0,0.0,0.0019114281945328579,251,-0.8408099974121067,0.011597900779958828,1.0,1,0.988399071925754,0.0,0.0,0.0,0.8009280297437488,0.16018560594874975,1,2,3,607.63,607.63,607.63,1,2,3
ACC_0227,7,8,733.0699999999999,1163.0,104.7242857142857,145.375,7,8,0.0,0.0,0.0011573763933446475,220,-0.22674795761640268,0.007161100899911679,1.0,1,0.9928366762177651,0.0,0.0,0.0,0.665554581109375,0.13311091622187501,1,1,2,366.12,366.12,463.18,1,1,2
ACC_0228,11,15,1451.7800000000002,1362.9600000000003,131.98000000000002,90.86400000000002,11,15,0.0,0.0,0.002429559270192017,781,0.03155531239108563,0.011429911198382228,1.0,1,0.9885664028144239,0.0,0.0,0.0,0.5882950094571741,0.11765900189143481,1,2,2,300.23,300.23,406.28,1,2,2
ACC_0229,4,16,261.65,1452.6,65.4125,90.7875,4,16,0.0,0.0,0.002270224111073658,278,-0.6947353069815094,0.011324387067549969,1.0,1,0.9886749716874292,0.0,0.0,0.0,0.6378892488035052,0.12757784976070105,1,2,3,318.42,329.56,356.39000000000004,1,2,3
ACC_0230,10,9,1163.6100000000001,1141.6,116.36100000000002,126.84444444444443,10,9,0.0,0.0,0.0014504636772708084,424,0.009547937064260844,0.010791060458336095,1.0,1,0.9892045454545455,0.0,0.0,0.0,0.6109317721718771,0.12218635443437542,1,2,2,309.0,309.0,309.0,1,2,2
ACC_0231,17,5,1708.69,375.52,100.51117647058824,75.104,16,5,0.0,0.0,0.0006941981657362634,406,0.6396524342525962,0.015267175572519083,1.909090909090909,2,0.9854267869535045,0.04329004329004334,0.0,0.0,0.6211115217434393,0.12422230434868786,2,2,2,182.85,343.56,343.56,2,2,2
ACC_0232,12,8,1306.4899999999998,1029.9,108.87416666666665,128.7375,12,8,0.0,0.0,0.0014913379001407232,381,0.11838348905739876,0.010240305843801202,1.0,1,0.9897593445980543,0.0,0.0,0.0,0.5815498665023969,0.11630997330047939,1,2,2,266.24,293.58,293.58,1,2,2
ACC_0233,35,14,7321.999999999999,4266.089999999999,209.19999999999996,304.7207142857142,13,11,0.8,0.35714285714285715,0.003257139953450156,552,0.2637112759736387,0.02624742212818384,2.857142857142857,5,0.984994640943194,0.32725947521865884,0.0,0.0,0.5221606246564956,0.10443212493129912,5,6,10,2411.14,2411.14,2552.88,3,3,5
ACC_0234,11,14,2261.04,1647.1800000000003,205.5490909090909,117.65571428571431,11,14,0.0,0.0,0.002236918595134977,735,0.1570689469882527,0.011068476977567887,1.0,1,0.9889282550930026,0.0,0.0,0.0,0.5111194304374144,0.10222388608748288,1,2,3,671.25,671.25,671.25,1,2,3
ACC_0235,11,11,1369.19,836.1500000000001,124.4718181818182,76.01363636363637,11,11,0.0,0.0,0.001748910397782377,399,0.2417042270115188,0.011988774147843384,1.0,1,0.9880108991825614,0.0,0.0,0.0,0.5537439563665996,0.11074879127331992,1,2,4,346.51,346.51,709.86,1,2,4
ACC_0236,17,9,1957.31,1347.27,115.13588235294117,149.69666666666666,17,9,0.0,0.0,0.0012866713561726013,602,0.18460439753256205,0.014140168956890613,1.0,1,0.985854189336235,0.0,0.0,0.0,0.5153103209176725,0.1030620641835345,2,2,3,511.38,515.86,710.05,2,2,3
ACC_0237,13,16,1306.8,1319.6100000000001,100.52307692307691,82.47562500000001,13,16,0.0,0.0,0.0021163794533611245,605,-0.004877380150072304,0.015598666045110624,1.0,1,0.984400215169446,0.0,0.0,0.0,0.5455990155786753,0.10911980311573506,2,3,3,309.52,309.52,325.62,2,3,3
ACC_0238,8,18,2675.2,4451.52,334.4,247.3066666666667,8,18,0.125,0.05555555555555555,0.0023784989591085818,545,-0.24924790085726786,0.011073489639898636,1.923076923076923,2,0.9893481039625053,0.03692307692307693,0.0,0.0,0.3830941944534191,0.07661883889068383,2,2,4,3518.2200000000003,3518.2200000000003,3816.82,2,2,4
ACC_0239,13,18,2485.1800000000003,3410.2699999999995,191.16769230769233,189.45944444444442,9,11,0.3076923076923077,0.4444444444444444,0.003053134496461399,375,-0.15691592668896015,0.015953340766789604,2.4193548387096775,3,0.9871332990221308,0.16,0.0,0.0,0.5181932204593179,0.10363864409186359,4,4,4,1309.54,1309.54,1309.54,2,2,3
ACC_0240,16,11,1830.77,1671.87,114.423125,151.9881818181818,16,11,0.0,0.0,0.0016656207667923232,741,0.0453657812391643,0.014141925571569491,1.0,1,0.9858564693556836,0.0,0.0,0.0,0.6342165145089627,0.12684330290179255,1,3,3,294.23,446.23,452.84000000000003,1,3,3
ACC_0241,11,16,6150.219999999999,7408.34,559.110909090909,463.02125,6,9,0.5454545454545454,0.5625,0.0041200983494841786,136,-0.09279156488587821,0.013559889512011383,2.6666666666666665,4,0.9909593169261678,0.24897119341563784,0.0,0.0,0.41424920852548547,0.0828498417050971,4,4,6,5906.47,5906.47,5918.070000000001,3,3,3
ACC_0242,8,13,967.6999999999999,1338.8899999999996,120.96249999999999,102.99153846153844,8,13,0.0,0.0,0.00151401027329113,268,-0.1609258689226913,0.010444210508865145,1.9047619047619047,2,0.9900497512437811,0.04523809523809526,0.0,0.0,0.5260899528617676,0.10521799057235354,2,3,5,491.36,625.56,625.56,2,3,5
ACC_0243,10,14,1679.87,1832.72,167.987,130.90857142857143,10,13,0.0,0.0,0.0015704928085970892,642,-0.04351489926224381,0.01299638989169675,1.0,1,0.9869989165763814,0.0,0.0,0.0,0.5002686360591106,0.10005372721182214,1,2,2,622.81,914.49,914.49,1,2,2
ACC_0244,20,20,6396.73,6315.57,319.8365,315.7785,13,10,0.4,0.55,0.004444277367018917,631,0.0063843678956550754,0.020254361017106495,2.25,3,0.9848024316109423,0.19333333333333336,0.0,0.0,0.47811911213429015,0.09562382242685803,3,5,6,2832.58,2832.58,2832.58,2,2,3
ACC_0245,15,18,1788.76,2677.11,119.25066666666666,148.72833333333335,14,15,0.13333333333333333,0.2222222222222222,0.0031696362018776925,918,-0.19891980733832623,0.01598217745060054,1.878787878787879,2,0.9849806201550387,0.05669599217986315,0.0,0.0,0.6355621224083875,0.1271124244816775,3,3,4,512.17,512.17,567.1999999999999,2,2,3
ACC_0246,7,10,685.16,1003.04,97.88,100.304,7,10,0.0,0.0,0.0019243358962029034,405,-0.18829522568304533,0.009580073447229762,1.0,1,0.9904171364148816,0.0,0.0,0.0,0.6236614667621776,0.12473229335243552,1,2,3,273.99,273.99,273.99,1,2,3
ACC_0247,10,14,1816.1899999999998,2016.2000000000003,181.61899999999997,144.01428571428573,10,13,0.0,0.0,0.0021154437897550776,380,-0.052189364860955836,0.010888221817274467,1.9166666666666667,2,0.9895644283121597,0.03985507246376817,0.0,0.0,0.6181764599705899,0.12363529199411799,2,2,3,460.54,460.54,483.21000000000004,2,2,3
ACC_0248,11,10,1328.23,1115.3700000000001,120.74818181818182,111.537,11,10,0.0,0.0,0.001521138316178047,434,0.0871091831720121,0.012236811436562816,1.0,1,0.9877622377622378,0.0,0.0,0.0,0.7047291997957891,0.14094583995915783,1,2,2,219.07,219.07,278.09,1,2,2
ACC_0249,16,23,4199.75,5326.5199999999995,262.484375,231.5878260869565,12,12,0.3125,0.5217391304347826,0.004365199189194322,678,-0.11828029228636355,0.019845476673083937,2.9743589743589745,4,0.9852417302798983,0.2157382847038019,0.0,0.0,0.4859704410255033,0.09719408820510067,5,5,5,2771.8,2771.8,2771.8,2,2,3
ACC_0250,13,9,956.9000000000001,695.85,73.60769230769232,77.31666666666666,12,9,0.0,0.0,0.0019884705840350634,571,0.1579488730893484,0.01686728513378824,1.909090909090909,2,0.9838957055214724,0.04329004329004334,0.0,0.0,0.583272034642964,0.1166544069285928,2,2,2,188.96,188.96,210.47000000000003,2,2,2
ACC_0251,10,15,975.1299999999999,2185.33,97.51299999999999,145.68866666666665,10,15,0.0,0.0,0.0018886008423691075,682,-0.38291894217809147,0.012904890953671441,1.92,2,0.9876097057305111,0.03833333333333341,0.0,0.0,0.5823540577702088,0.11647081155404176,2,2,3,463.89,555.31,555.31,2,2,3
ACC_0252,16,16,1977.9899999999998,2128.16,123.62437499999999,133.01,16,16,0.0,0.0,0.001959108058614958,1125,-0.03657197131123665,0.01522130348266595,1.0,1,0.9847764034253093,0.0,0.0,0.0,0.6453592220790761,0.12907184441581523,2,2,3,563.48,563.48,563.48,2,2,3
ACC_0253,17,14,2062.6,1414.03,121.32941176470588,101.00214285714286,17,14,0.0,0.0,0.0020695749275705844,874,0.18655134426100403,0.01517983204250353,1.0,1,0.984818805093046,0.0,0.0,0.0,0.572232858515001,0.11444657170300021,1,2,4,407.43,407.43,545.84,1,2,4
ACC_0254,17,28,3936.3500000000004,5287.71,231.55,188.84678571428572,10,16,0.47058823529411764,0.5,0.007333618602974946,702,-0.14650381719096953,0.02240069027312249,1.6444444444444444,2,0.9815737051792829,0.13933933933933942,0.0,0.0,0.5583661320801636,0.11167322641603272,4,4,4,1240.77,1240.77,1240.77,3,3,4
ACC_0255,11,12,1877.05,723.97,170.64090909090908,60.33083333333334,11,12,0.0,0.0,0.0015811153730800561,352,0.44331839047587746,0.014735403408362876,1.0,1,0.9852564102564103,0.0,0.0,0.0,0.56760627237118,0.113521254474236,1,2,4,530.87,696.1800000000001,786.58,1,2,4
ACC_0256,6,11,897.6300000000001,1794.09,149.60500000000002,163.0990909090909,6,10,0.0,0.0,0.0019505417388907796,412,-0.3330435557920844,0.008256034189694526,1.8823529411764706,2,0.9922292374939291,0.05514705882352944,0.0,0.0,0.5257496801435865,0.1051499360287173,2,2,3,436.29,678.05,678.05,2,2,3
ACC_0257,11,5,1203.4299999999998,926.04,109.40272727272726,185.208,11,5,0.0,0.0,0.000845770594810546,225,0.13026245967245242,0.009556042205853077,1.0,1,0.9904420549581839,0.0,0.0,0.0,0.6115035262699122,0.12230070525398246,1,2,3,312.59,312.59,436.17,1,2,3
ACC_0258,6,8,1013.48,1053.9199999999998,168.91333333333333,131.73999999999998,6,8,0.0,0.0,0.001380290016862633,212,-0.01956080100599992,0.007321920435131272,1.0,1,0.9926778242677824,0.0,0.0,0.0,0.5996778599871359,0.11993557199742717,1,2,2,399.65,399.65,399.65,1,2,2
ACC_0259,10,13,749.9100000000001,2061.02,74.99100000000001,158.54,10,13,0.0,0.0,0.0022347406534600394,513,-0.46643281760674776,0.009700002811595018,1.0,1,0.99029945170814,0.0,0.0,0.0,0.6874465680345702,0.13748931360691405,2,2,2,431.09,431.09,431.09,2,2,2
ACC_0260,9,9,1187.76,847.76,131.97333333333333,94.19555555555556,9,9,0.0,0.0,0.001284618033804745,374,0.1670334853002327,0.009378907878282617,1.0,1,0.9906201146430432,0.0,0.0,0.0,0.5840132867348504,0.1168026573469701,1,2,3,278.28,278.28,641.1899999999999,1,2,3
ACC_0261,8,8,703.51,1161.23,87.93875,145.15375,8,8,0.0,0.0,0.0011060677782348143,252,-0.24546049315054402,0.011602470359314004,1.0,1,0.9883973894126178,0.0,0.0,0.0,0.714407264361703,0.1428814528723406,1,1,2,289.64,289.64,289.64,1,1,2
