transaction_id,sender_id,receiver_id,transaction_amount,timestamp,transaction_type,label,transaction_type_encoded,transaction_amount_scaled,sender_prev_time,receiver_prev_time,sender_gap_minutes,receiver_gap_minutes,sender_gap_minutes_scaled,receiver_gap_minutes_scaled,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,sender_out_degree,sender_in_degree,sender_out_volume,sender_in_volume,sender_avg_out_amount,sender_avg_in_amount,sender_unique_receivers,sender_unique_senders,sender_fraud_out_ratio,sender_fraud_in_ratio,sender_pagerank,sender_cycle_participation,sender_flow_imbalance,sender_tx_velocity_per_hour,sender_burst_score,sender_max_hourly_count,sender_dormancy_ratio,sender_activity_concentration,sender_near_threshold_ratio,sender_round_number_ratio,sender_amount_variance_ratio,sender_structuring_score,sender_tx_count_1h_max,sender_tx_count_6h_max,sender_tx_count_24h_max,sender_volume_1h_max,sender_volume_6h_max,sender_volume_24h_max,sender_unique_counterparties_1h_max,sender_unique_counterparties_6h_max,sender_unique_counterparties_24h_max,receiver_out_degree,receiver_in_degree,receiver_out_volume,receiver_in_volume,receiver_avg_out_amount,receiver_avg_in_amount,receiver_unique_receivers,receiver_unique_senders,receiver_fraud_out_ratio,receiver_fraud_in_ratio,receiver_pagerank,receiver_cycle_participation,receiver_flow_imbalance,receiver_tx_velocity_per_hour,receiver_burst_score,receiver_max_hourly_count,receiver_dormancy_ratio,receiver_activity_concentration,receiver_near_threshold_ratio,receiver_round_number_ratio,receiver_amount_variance_ratio,receiver_structuring_score,receiver_tx_count_1h_max,receiver_tx_count_6h_max,receiver_tx_count_24h_max,receiver_volume_1h_max,receiver_volume_6h_max,receiver_volume_24h_max,receiver_unique_counterparties_1h_max,receiver_unique_counterparties_6h_max,receiver_unique_counterparties_24h_max
T0002153,ACC_0114,ACC_0336,106.07,2025-02-05 21:12:00,payment,0,2,-0.24008456877034556,2025-02-01 23:48:00,2025-01-13 11:40:00,5604.0,33692.0,-0.3361176513731993,1.9385880628840713,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,10,9,1315.0800000000002,1035.5600000000002,131.508,115.06222222222225,10,9,0.0,0.0,0.0015760664040793866,563,0.11891229622520286,0.009261064534997076,1.0,1,0.9907362262311068,0.0,0.0,0.0,0.5955512847620112,0.11911025695240225,1,2,2,412.72,412.72,412.72,1,2,2,13,8,1791.0100000000002,1861.46,137.77,232.6825,13,8,0.0,0.0,0.0015985459625718623,478,-0.019288317220896252,0.011206574523720583,1.0,1,0.9887880405766151,0.0,0.0,0.0,0.56841997530151,0.11368399506030201,1,2,3,465.05,476.52,772.05,1,2,3
T0003691,ACC_0288,ACC_0486,79.37,2025-02-05 21:14:00,payment,0,2,-0.35075905974629346,2025-01-25 14:20:00,2025-01-25 14:48:00,16254.0,16226.0,0.5144158640392377,0.5208157691129353,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,12,8,1884.81,904.9200000000001,157.0675,113.11500000000001,12,8,0.0,0.0,0.0012937376698935257,335,0.35124904560530495,0.014050206069689021,1.0,1,0.9859451862262825,0.0,0.0,0.0,0.4196414876470756,0.08392829752941512,1,2,2,860.65,860.65,860.65,1,2,2,6,10,886.72,1558.4099999999999,147.78666666666666,155.84099999999998,6,10,0.0,0.0,0.001668325173381786,193,-0.2747052303956243,0.007560245707985509,1.0,1,0.9924385633270322,0.0,0.0,0.0,0.5550105748170796,0.11100211496341593,2,2,3,392.14,392.14,557.63,2,2,3
T0002154,ACC_0190,ACC_0304,32.14,2025-02-05 21:36:00,deposit,0,1,-0.5465327005250958,2025-02-01 23:28:00,2025-01-22 00:00:00,5648.0,21456.0,-0.33260371008886624,0.9453519592207471,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,12,7,2002.61,1196.71,166.88416666666666,170.95857142857145,12,7,0.0,0.0,0.0012718968758094742,501,0.25189727817082413,0.00872901017618818,1.0,1,0.9912683823529411,0.0,0.0,0.0,0.5428277639843213,0.10856555279686426,1,2,2,553.44,553.44,553.44,1,2,2,24,20,7253.63,6756.33,302.2345833333333,337.8165,16,11,0.5,0.55,0.0034873648762268903,954,0.035496175577920654,0.022550225502255022,2.909090909090909,4,0.9835981547924142,0.22869318181818177,0.0,0.0,0.45339673047970824,0.09067934609594165,5,5,6,3586.19,3851.51,3851.51,3,3,4
T0002155,ACC_0063,ACC_0366,105.15,2025-02-05 22:00:00,transfer,0,3,-0.2438980718301909,2025-01-18 15:02:00,2025-01-30 15:00:00,26338.0,9060.0,1.3197473165668447,-0.06087186727570316,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,16,23,6548.75,7946.829999999999,409.296875,345.5143478260869,11,14,0.375,0.4782608695652174,0.005458653262477665,1038,-0.09644871057239757,0.02115732368896926,3.1794871794871793,4,0.9831795984807379,0.18031430934656745,0.0,0.0,0.46278022065262797,0.0925560441305256,4,4,7,3074.93,3074.93,4016.09,3,3,4,9,11,789.8000000000001,991.1699999999998,87.75555555555556,90.10636363636362,8,11,0.0,0.0,0.0015850035698179031,471,-0.11306759799371642,0.008830866823169251,1.0,1,0.991166077738516,0.0,0.0,0.0,0.596092090066139,0.1192184180132278,1,1,2,250.49,250.49,250.49,1,1,2
T0002723,ACC_0200,ACC_0496,169.56,2025-02-05 22:17:00,transfer,0,3,0.02308859347920259,2025-02-01 22:48:00,2025-01-04 11:20:00,5729.0,46737.0,-0.3261348636336167,2.9974933401223893,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,20,15,3442.01,1830.3900000000003,172.1005,122.02600000000002,14,13,0.45,0.2,0.0028480446910515165,776,0.3056710416502813,0.014611846728685839,3.857142857142857,5,0.9887265135699373,0.20952380952380956,0.0,0.0,0.5851758926229959,0.11703517852459917,5,5,5,1360.0200000000002,1360.0200000000002,1360.0200000000002,3,3,3,8,8,1041.58,937.3299999999999,130.1975,117.16624999999999,8,8,0.0,0.0,0.0015222333361851561,325,0.052680516041393094,0.008542293249808689,1.0,1,0.99145755472504,0.0,0.0,0.0,0.6701486740116958,0.13402973480233915,2,2,2,443.26,443.26,443.26,2,2,2
T0005175,ACC_0350,ACC_0044,68.3,2025-02-05 22:30:00,payment,0,2,-0.39664544982508537,2025-02-01 15:36:00,2025-01-20 09:20:00,6174.0,23830.0,-0.2905961392807027,1.1380572967572566,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,12,14,1501.7499999999998,1576.8000000000002,125.14583333333331,112.62857142857145,12,14,0.0,0.0,0.001793751892804896,722,-0.024378359942101517,0.012101278391460841,1.923076923076923,2,0.9883612662942272,0.03692307692307693,0.0,0.0,0.5654644217322544,0.11309288434645089,2,2,2,381.57,381.57,381.57,2,2,2,15,11,1956.89,1285.8000000000002,130.45933333333335,116.8909090909091,15,11,0.0,0.0,0.0016376500237547016,1378,0.20695471969196264,0.012466536140967753,1.0,1,0.9875299760191847,0.0,0.0,0.0,0.5723490857428685,0.1144698171485737,1,1,2,458.99,458.99,458.99,1,1,2
T0002157,ACC_0017,ACC_0335,112.24,2025-02-05 22:48:00,cash_out,0,0,-0.21450922759725197,2025-01-29 13:24:00,2025-01-19 20:40:00,10644.0,24608.0,0.06638835028677086,1.2012100990333328,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,12,12,2159.92,1336.59,179.99333333333334,111.3825,12,12,0.0,0.0,0.0019240913605128099,1005,0.23547194202151442,0.010914051841746248,1.0,1,0.9890859481582538,0.0,0.0,0.0,0.5554330884145295,0.11108661768290591,1,3,3,571.28,654.48,654.48,1,3,3,9,13,1212.1899999999998,1516.7099999999998,134.68777777777777,116.66999999999999,9,13,0.0,0.0,0.001955203537339376,348,-0.11159075085158274,0.010544646993976768,1.909090909090909,2,0.9899328859060402,0.04329004329004334,0.0,0.0,0.5705134225254221,0.11410268450508443,2,2,3,366.82,366.82,366.82,2,2,3
T0003452,ACC_0269,ACC_0224,37.12,2025-02-05 23:00:00,transfer,0,3,-0.5258900426576717,2025-02-03 05:30:00,2025-02-02 14:36:00,3930.0,4824.0,-0.46980714478168945,-0.4047218292827186,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,13,4,1273.91,245.32,97.99307692307693,61.33,13,4,0.0,0.0,0.0008454397923536438,187,0.6770469250825943,0.009214924564097931,1.0,1,0.9907809110629068,0.0,0.0,0.0,0.43702818141156935,0.08740563628231388,1,1,1,512.76,512.76,512.76,1,1,1,11,10,1239.4699999999998,1540.9899999999998,112.67909090909089,154.099,11,10,0.0,0.0,0.0016572416754951354,466,-0.10844248793326126,0.01061606902129954,1.0,1,0.9893832153690597,0.0,0.0,0.0,0.6405714130594947,0.12811428261189894,2,2,2,630.41,630.41,700.8499999999999,2,2,2
T0002727,ACC_0199,ACC_0448,41.16,2025-02-05 23:33:00,payment,0,2,-0.5091437900905246,2025-01-14 22:32:00,2025-02-04 14:00:00,31741.0,2013.0,1.7512433338225628,-0.632899884807204,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,11,5,1080.65,1098.2900000000002,98.2409090909091,219.65800000000004,11,5,0.0,0.0,0.0010414309801255086,486,-0.008095679550570067,0.007474889044615744,1.0,1,0.9925233644859813,0.0,0.0,0.0,0.5644117725731493,0.11288235451462987,1,1,3,470.69,470.69,470.69,1,1,3,15,5,2425.51,379.02,161.70066666666668,75.804,15,5,0.0,0.0,0.0009924966461983935,308,0.7297087212448086,0.008913715236510578,1.0,1,0.9910833704859563,0.0,0.0,0.0,0.576977903886753,0.1153955807773506,2,2,3,511.38,552.54,552.54,2,2,3
T0003455,ACC_0253,ACC_0218,72.8,2025-02-05 23:45:00,withdrawal,0,4,-0.3779924457280155,2025-01-29 01:00:00,2025-01-24 08:42:00,11445.0,18183.0,0.13035805412201612,0.6796718540156098,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,17,14,2062.6,1414.03,121.32941176470588,101.00214285714286,17,14,0.0,0.0,0.0020695749275705844,874,0.18655134426100403,0.01517983204250353,1.0,1,0.984818805093046,0.0,0.0,0.0,0.572232858515001,0.11444657170300021,1,2,4,407.43,407.43,545.84,1,2,4,11,10,1071.54,1125.4099999999999,97.41272727272727,112.54099999999998,11,10,0.0,0.0,0.0015102212410357185,417,-0.024520357768613166,0.011269520419297711,1.0,1,0.9887278582930756,0.0,0.0,0.0,0.6262366153589977,0.12524732307179953,1,1,2,290.07,290.07,292.66,1,1,2
T0005187,ACC_0017,ACC_0297,274.96,2025-02-06 00:30:00,transfer,0,3,0.45998340055279474,2025-02-05 22:48:00,2025-01-11 18:24:00,102.0,36366.0,-0.7755200365186667,2.1556453807326923,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,12,12,2159.92,1336.59,179.99333333333334,111.3825,12,12,0.0,0.0,0.0019240913605128099,1005,0.23547194202151442,0.010914051841746248,1.0,1,0.9890859481582538,0.0,0.0,0.0,0.5554330884145295,0.11108661768290591,1,3,3,571.28,654.48,654.48,1,3,3,10,8,1131.86,1306.02,113.18599999999999,163.2525,10,8,0.0,0.0,0.0012129492055809488,305,-0.07143911923445194,0.009083721634397026,1.0,1,0.9909136799596163,0.0,0.0,0.0,0.6191935323882222,0.12383870647764444,1,1,3,285.11,285.11,426.86,1,1,3
T0004717,ACC_0319,ACC_0471,70.22,2025-02-06 00:47:00,payment,0,2,-0.3886868347436689,2025-02-04 01:19:00,2025-02-05 08:00:00,2848.0,1007.0,-0.5562181554555163,-0.7145601921204848,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,33,19,7719.21,5433.6900000000005,233.91545454545454,285.98368421052635,16,14,0.6060606060606061,0.3157894736842105,0.0053867406647364734,1305,0.17376548137659842,0.02729730439119137,3.3653846153846154,5,0.9816176470588235,0.2736263736263736,0.0,0.0,0.4365299964716343,0.08730599929432686,5,6,6,2759.57,2759.57,2759.57,3,3,5,13,26,3218.9100000000003,3697.54,247.60846153846157,142.21307692307693,11,20,0.23076923076923078,0.2692307692307692,0.0036865360170500504,1177,-0.06920168583584174,0.02038895859473024,2.6153846153846154,3,0.9822175732217573,0.11538461538461539,0.0,0.0,0.4848696485232434,0.09697392970464869,5,5,5,1997.51,1997.51,1997.51,2,2,3
T0004326,ACC_0429,ACC_0089,27.15,2025-02-06 01:12:00,transfer,0,3,-0.5672168095127355,2025-01-09 21:42:00,2025-01-24 13:13:00,39090.0,17999.0,2.3381513906081026,0.6647359727575147,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,9,14,1155.8,1722.8500000000001,128.42222222222222,123.0607142857143,9,14,0.0,0.0,0.0018841091733897022,612,-0.1969846976874682,0.015739410114281805,1.0,1,0.9842573579739904,0.0,0.0,0.0,0.5382281114168109,0.10764562228336219,1,1,3,391.47,391.47,391.47,1,1,3,8,8,632.0,748.6400000000001,79.0,93.58000000000001,8,8,0.0,0.0,0.0012539672510419285,366,-0.08448255881269214,0.006747448620990188,1.0,1,0.9932517924926192,0.0,0.0,0.0,0.6424829467669222,0.12849658935338445,1,2,2,248.41,248.41,248.41,1,2,2
T0002078,ACC_0361,ACC_0110,76.99,2025-02-06 01:50:00,transfer,0,3,-0.3606244263576327,2025-01-30 07:57:00,2025-01-15 22:24:00,9713.0,30446.0,-0.007963452797640306,1.6750996359070238,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,18,9,3103.05,2551.83,172.39166666666668,283.53666666666663,16,6,0.16666666666666666,0.4444444444444444,0.0025262661455751146,355,0.09747686953552073,0.013550135501355014,1.8518518518518516,2,0.9874497991967871,0.0681481481481481,0.0,0.0,0.5177261680599716,0.10354523361199433,2,2,3,1385.16,1385.16,1528.0900000000001,2,2,3,14,7,1579.5399999999997,788.1800000000001,112.8242857142857,112.59714285714287,14,7,0.0,0.0,0.001135174033858534,657,0.3342287094743709,0.011097410604192356,1.0,1,0.9889006342494715,0.0,0.0,0.0,0.6577394624133489,0.1315478924826698,1,2,3,251.27,315.9,315.9,1,2,3
T0001793,ACC_0425,ACC_0095,433.42,2025-02-06 02:37:00,transfer,0,3,1.1168178514909488,2025-01-26 11:24:00,2025-01-31 13:00:00,15313.0,8017.0,0.4392654379356599,-0.1455355854941444,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,14,8,1356.52,1210.68,96.89428571428572,151.335,14,8,0.0,0.0,0.0012615737505287314,590,0.05680897475827043,0.01137793714551692,1.0,1,0.9886187273667874,0.0,0.0,0.0,0.48900897849072533,0.09780179569814507,1,3,4,433.42,433.42,433.42,1,3,4,16,10,1825.84,1378.05,114.115,137.805,16,10,0.0,0.0,0.0014411712927023122,914,0.13976447381108664,0.013727560718057022,1.0,1,0.986272439281943,0.0,0.0,0.0,0.6114745093692358,0.12229490187384716,1,2,2,433.42,433.42,433.42,1,2,2
T0004728,ACC_0288,ACC_0215,39.99,2025-02-06 02:48:00,transfer,0,3,-0.5139935711557627,2025-02-05 21:14:00,2025-02-04 07:50:00,334.0,2578.0,-0.7569919824740015,-0.5870369885527272,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,12,8,1884.81,904.9200000000001,157.0675,113.11500000000001,12,8,0.0,0.0,0.0012937376698935257,335,0.35124904560530495,0.014050206069689021,1.0,1,0.9859451862262825,0.0,0.0,0.0,0.4196414876470756,0.08392829752941512,1,2,2,860.65,860.65,860.65,1,2,2,8,15,1615.1399999999999,1870.6899999999996,201.89249999999998,124.71266666666664,8,15,0.0,0.0,0.0019176722474898973,471,-0.07331109090209983,0.010291134709461879,1.0,1,0.9897045658012533,0.0,0.0,0.0,0.5900090405598372,0.11800180811196744,1,2,3,500.07,500.07,500.07,1,2,3
T0002168,ACC_0167,ACC_0375,97.54,2025-02-06 03:12:00,payment,0,2,-0.27544237431434687,2025-01-11 02:12:00,2025-02-05 06:56:00,37500.0,1216.0,2.2111703305606123,-0.6975949791697138,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,24,14,5454.18,3257.6499999999996,227.25750000000002,232.6892857142857,10,11,0.7083333333333334,0.2857142857142857,0.003990866772574495,732,0.2521318712598248,0.016155546737713283,3.1578947368421053,5,0.9897959183673469,0.30921052631578955,0.0,0.0,0.4916770098049236,0.09833540196098473,5,5,5,2718.44,2718.44,2718.44,3,3,3,18,18,2013.8699999999997,1681.16,111.88166666666665,93.39777777777778,18,18,0.0,0.0,0.0024852074744358857,1495,0.09004257069606991,0.020153577726564467,1.0,1,0.9798432250839866,0.0,0.0,0.0,0.46272982087780706,0.09254596417556142,1,2,3,563.86,563.86,563.86,1,2,3
T0004007,ACC_0261,ACC_0058,163.52,2025-02-06 04:11:00,cash_out,0,0,-0.001947883131086724,2025-01-23 00:36:00,2025-01-27 15:00:00,20375.0,13751.0,0.8435284102377966,0.31991193153801484,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,8,8,703.51,1161.23,87.93875,145.15375,8,8,0.0,0.0,0.0011060677782348143,252,-0.24546049315054402,0.011602470359314004,1.0,1,0.9883973894126178,0.0,0.0,0.0,0.714407264361703,0.1428814528723406,1,1,2,289.64,289.64,289.64,1,1,2,15,11,3052.09,2826.0400000000004,203.47266666666667,256.9127272727273,12,8,0.26666666666666666,0.45454545454545453,0.002728278133511223,783,0.03845610763960905,0.015691007845503924,2.423076923076923,3,0.9873264936632469,0.1611721611721611,0.0,0.0,0.4543278136378297,0.09086556272756595,3,3,3,2005.85,2005.85,2005.85,3,3,3
T0001797,ACC_0014,ACC_0232,125.02,2025-02-06 04:33:00,deposit,0,1,-0.16153469596157352,2025-01-30 13:48:00,2025-01-30 00:22:00,9525.0,10331.0,-0.022977565557972528,0.042299355979942874,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,11,7,1724.94,1223.42,156.81272727272727,174.77428571428572,11,7,0.0,0.0,0.00105344808812625,415,0.17010134447567427,0.007635908567065195,1.0,1,0.9923631735256683,0.0,0.0,0.0,0.5858422692904397,0.11716845385808794,1,2,3,435.02,435.02,441.03999999999996,1,2,3,12,8,1306.4899999999998,1029.9,108.87416666666665,128.7375,12,8,0.0,0.0,0.0014913379001407232,381,0.11838348905739876,0.010240305843801202,1.0,1,0.9897593445980543,0.0,0.0,0.0,0.5815498665023969,0.11630997330047939,1,2,2,266.24,293.58,293.58,1,2,2
T0002266,ACC_0046,ACC_0017,184.05,2025-02-06 04:38:00,transfer,0,3,0.08315126667176763,2025-02-05 18:52:00,2025-02-04 15:14:00,586.0,2244.0,-0.736866682391003,-0.6141488599668782,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,16,13,2752.57,2241.0199999999995,172.035625,172.3861538461538,12,11,0.375,0.23076923076923078,0.002686338994166204,837,0.10244132978457908,0.014510399119368881,3.586206896551724,4,0.986986986986987,0.0994694960212201,0.0,0.0,0.5770872919117516,0.11541745838235032,5,5,5,1105.74,1105.74,1105.74,2,2,3,12,12,2159.92,1336.59,179.99333333333334,111.3825,12,12,0.0,0.0,0.0019240913605128099,1005,0.23547194202151442,0.010914051841746248,1.0,1,0.9890859481582538,0.0,0.0,0.0,0.5554330884145295,0.11108661768290591,1,3,3,571.28,654.48,654.48,1,3,3
T0005214,ACC_0412,ACC_0477,340.38,2025-02-06 05:00:00,transfer,0,3,0.7311566290039752,2025-01-31 02:22:00,2025-01-03 02:26:00,8798.0,49114.0,-0.08103745905138489,3.19044219746202,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,8,12,1255.54,1010.1700000000001,156.9425,84.18083333333334,7,12,0.0,0.0,0.0014003833695881865,255,0.10829717836745079,0.008519157455327667,1.0,1,0.9914784831700043,0.0,0.0,0.0,0.5078869925493301,0.10157739850986602,1,2,3,453.35,453.35,533.36,1,2,3,3,6,167.67000000000002,814.73,55.89000000000001,135.78833333333333,3,6,0.0,0.0,0.0009138694738775522,67,-0.6586522801235886,0.0073120201486777435,1.0,1,0.9926829268292683,0.0,0.0,0.0,0.9945500320884444,0.19891000641768888,1,1,2,340.38,340.38,340.38,1,1,2
T0004741,ACC_0443,ACC_0015,42.94,2025-02-06 05:11:00,transfer,0,3,-0.5017654906921281,2025-01-27 21:36:00,2025-01-21 19:00:00,13415.0,22211.0,0.2876867888978378,1.0066377763395613,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,13,9,1855.68,2130.39,142.7446153846154,236.70999999999998,13,9,0.0,0.0,0.0012185287075879073,494,-0.0689175052117275,0.010202504251043437,1.0,1,0.9897959183673469,0.0,0.0,0.0,0.5542441084699353,0.11084882169398708,1,2,3,1144.91,1144.91,1144.91,1,2,3,13,10,1118.0500000000002,1262.45,86.00384615384617,126.245,13,10,0.0,0.0,0.0014916631968927554,912,-0.06065952530955399,0.009096601957746944,1.0,1,0.9909018987341772,0.0,0.0,0.0,0.6250261919683074,0.12500523839366148,2,2,4,304.1,357.65000000000003,527.04,2,2,4
T0002175,ACC_0210,ACC_0370,62.82,2025-02-06 06:00:00,withdrawal,0,4,-0.41936066370329494,2025-02-04 03:13:00,2025-02-04 18:52:00,3047.0,2108.0,-0.5403255573741008,-0.6251884243750354,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,16,5,1442.21,617.52,90.138125,123.50399999999999,15,5,0.0,0.0,0.0006466185804117154,330,0.4003874294184171,0.015599272033971748,1.0,1,0.9843982169390788,0.0,0.0,0.0,0.664288542821882,0.1328577085643764,1,2,2,288.19,288.19,339.28,1,2,2,7,16,894.38,1777.88,127.76857142857143,111.1175,7,16,0.0,0.0,0.0022650656346179464,530,-0.33061902659048664,0.010208912824761792,1.0,1,0.9897868561278863,0.0,0.0,0.0,0.5315549491831434,0.10631098983662868,1,2,3,416.14,469.1,469.1,1,2,3
T0002089,ACC_0140,ACC_0115,43.69,2025-02-06 06:25:00,payment,0,2,-0.49865665667594977,2025-01-31 12:26:00,2025-01-12 22:05:00,8279.0,35060.0,-0.12248599374613182,2.0496330931073,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,18,12,6987.34,5829.61,388.18555555555554,485.8008333333333,16,10,0.16666666666666666,0.3333333333333333,0.003300137084943808,944,0.09032804216284662,0.014136384698148919,2.6,3,0.9877474081055608,0.1205128205128205,0.0,0.0,0.3933692776476155,0.0786738555295231,3,3,3,4342.98,4342.98,4342.98,3,3,3,12,11,2012.9099999999999,1208.55,167.74249999999998,109.86818181818181,12,11,0.0,0.0,0.001751896677795659,962,0.24968802965037687,0.009592526170913792,1.9130434782608696,2,0.9908218606591572,0.041501976284585046,0.0,0.0,0.5900523027512299,0.11801046055024599,2,2,2,457.2,457.2,717.26,2,2,2
T0003732,ACC_0357,ACC_0027,39.79,2025-02-06 06:48:00,deposit,0,1,-0.514822593560077,2025-01-27 22:27:00,2025-01-31 01:20:00,13461.0,8968.0,0.2913604547860042,-0.06833980790475071,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,11,13,928.69,1675.0299999999997,84.42636363636365,128.84846153846152,11,12,0.0,0.0,0.002151076505013094,593,-0.28664372513063363,0.01186151679145971,1.0,1,0.9881364310430054,0.0,0.0,0.0,0.6309930151453678,0.12619860302907357,2,2,3,376.90000000000003,376.90000000000003,392.25,2,2,3,17,14,1927.73,2488.42,113.39588235294117,177.74428571428572,17,14,0.0,0.0,0.0018259015269447472,1717,-0.12696353158265242,0.012266216465746918,1.9354838709677418,2,0.9881282152750297,0.031182795698924674,0.0,0.0,0.5723402576635699,0.11446805153271399,2,2,3,773.16,773.16,773.16,2,2,3
T0002376,ACC_0208,ACC_0198,60.07,2025-02-06 07:12:00,transfer,0,3,-0.4307597217626154,2025-02-02 17:51:00,2025-01-26 14:43:00,5121.0,15389.0,-0.3746911431989465,0.45287374404214403,7,3,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,13,9,1370.11,2118.59,105.39307692307692,235.3988888888889,13,9,0.0,0.0,0.0013410459552050786,481,-0.21454409952069678,0.011913142362051226,1.0,1,0.9880823401950163,0.0,0.0,0.0,0.6326580993496533,0.12653161986993067,1,2,3,814.73,814.73,814.73,1,2,3,7,14,941.25,1092.59,134.46428571428572,78.04214285714285,6,14,0.0,0.0,0.0023629473512073416,772,-0.07441096644733894,0.010109682026429596,1.0,1,0.9898892633606162,0.0,0.0,0.0,0.5714013225536413,0.11428026451072826,2,2,4,256.62,256.62,375.56,2,2,4
T0001870,ACC_0134,ACC_0100,67.44,2025-02-06 08:40:00,transfer,0,3,-0.40021024616363654,2025-02-02 09:36:00,2025-01-26 04:13:00,5704.0,16107.0,-0.32813142118153327,0.5111561502557977,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,24,10,4288.360000000001,1303.42,178.6816666666667,130.342,18,10,0.3333333333333333,0.1,0.0014974298006134965,1669,0.5338085546989799,0.014731688294807081,3.294117647058824,4,0.9878630255743389,0.16386554621848745,0.0,0.0,0.4828842798561635,0.09657685597123271,5,5,5,1604.5700000000002,1604.5700000000002,1604.5700000000002,2,2,2,11,10,893.83,882.03,81.25727272727273,88.203,11,10,0.0,0.0,0.0016478692708760646,902,0.006644667935498081,0.009829696605634134,1.0,1,0.9901685393258427,0.0,0.0,0.0,0.6048513572423843,0.12097027144847686,1,2,2,225.18,225.18,225.18,1,2,2
T0002909,ACC_0047,ACC_0024,237.89,2025-02-06 08:42:00,payment,0,2,0.3063240979131547,2025-01-25 06:21:00,2025-01-27 22:27:00,17421.0,13575.0,0.6076151703759808,0.305625436421576,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,9,19,1174.14,2001.13,130.46,105.32263157894738,8,17,0.0,0.0,0.0028844377846283,579,-0.2604471430767763,0.013404932696067089,1.9285714285714286,2,0.9870689655172413,0.034391534391534334,0.0,0.0,0.6128206853996949,0.12256413707993899,2,2,3,255.78,330.12,417.94,2,2,3,7,9,856.5000000000001,1093.57,122.35714285714288,121.50777777777778,7,9,0.0,0.0,0.0014352665146533821,483,-0.12156999492263566,0.009387100559314741,1.0,1,0.9906103286384976,0.0,0.0,0.0,0.5700015223747821,0.11400030447495642,1,2,3,300.77,348.34999999999997,578.89,1,2,3
T0002382,ACC_0404,ACC_0172,98.2,2025-02-06 09:24:00,payment,0,2,-0.27270660038010996,2025-01-29 19:36:00,2025-02-04 10:11:00,10908.0,2833.0,0.0874719979927693,-0.5663378052874324,9,3,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,15,6,2677.5899999999992,916.4399999999999,178.50599999999994,152.73999999999998,15,6,0.0,0.0,0.0009450279814538854,427,0.4900209514097265,0.015318403968196075,1.0,1,0.9846715328467154,0.0,0.0,0.0,0.4852013955413807,0.09704027910827615,1,2,3,814.73,814.73,814.73,1,2,3,9,11,1780.34,1060.7,197.81555555555553,96.42727272727274,9,11,0.0,0.0,0.0014221259721857876,646,0.25330160786101813,0.013809293654629566,1.0,1,0.9861878453038674,0.0,0.0,0.0,0.5099732465578696,0.10199464931157393,2,2,3,644.96,726.7,740.61,2,2,3
